Operation,Transaction mode,time,time_s
OP2 - Retrieve all,Read-write,793.8,0.794
OP2 - Retrieve all,Read-write,794.35,0.794
OP2 - Retrieve all,Read-write,796.96,0.797
OP2 - Retrieve all,Read-write,802.27,0.802
OP2 - Retrieve all,Read-write,805.28,0.805
OP2 - Retrieve all,Read-write,795.02,0.795
OP2 - Retrieve all,Read-write,797.49,0.797
OP2 - Retrieve all,Read-write,799.14,0.799
OP2 - Retrieve all,Read-write,797.91,0.798
OP2 - Retrieve all,Read-write,797.69,0.798
OP2 - Retrieve all,Read-write,793.81,0.794
OP2 - Retrieve all,Read-write,793.73,0.794
OP2 - Retrieve all,Read-write,792.41,0.792
OP2 - Retrieve all,Read-write,797.99,0.798
OP2 - Retrieve all,Read-write,790.75,0.791
OP2 - Retrieve all,Read-write,790.9,0.791
OP2 - Retrieve all,Read-write,794.7,0.795
OP2 - Retrieve all,Read-write,792.75,0.793
OP2 - Retrieve all,Read-write,797.37,0.797
OP2 - Retrieve all,Read-write,797.96,0.798
OP2 - Retrieve all,Read-write,792.13,0.792
OP2 - Retrieve all,Read-write,787.89,0.788
OP2 - Retrieve all,Read-write,797.66,0.798
OP2 - Retrieve all,Read-write,790.82,0.791
OP2 - Retrieve all,Read-write,792.67,0.793
OP2 - Retrieve all,Read-write,792.34,0.792
OP2 - Retrieve all,Read-write,799.4,0.799
OP2 - Retrieve all,Read-write,794.25,0.794
OP2 - Retrieve all,Read-write,789.49,0.789
OP2 - Retrieve all,Read-write,787.75,0.788
OP2 - Retrieve all,Read-write,790.42,0.79
OP2 - Retrieve all,Read-write,806.49,0.806
OP2 - Retrieve all,Read-write,801.47,0.801
OP2 - Retrieve all,Read-write,799.88,0.8
OP2 - Retrieve all,Read-write,798.9,0.799
OP2 - Retrieve all,Read-write,800.53,0.801
OP2 - Retrieve all,Read-write,803.23,0.803
OP2 - Retrieve all,Read-write,791.06,0.791
OP2 - Retrieve all,Read-write,791.28,0.791
OP2 - Retrieve all,Read-write,784.24,0.784
OP2 - Retrieve all,Read-write,798.91,0.799
OP2 - Retrieve all,Read-write,808.53,0.809
OP2 - Retrieve all,Read-write,786.74,0.787
OP2 - Retrieve all,Read-write,788.98,0.789
OP2 - Retrieve all,Read-write,805.32,0.805
OP2 - Retrieve all,Read-write,793.38,0.793
OP2 - Retrieve all,Read-write,786.8,0.787
OP2 - Retrieve all,Read-write,785.01,0.785
OP2 - Retrieve all,Read-write,793.38,0.793
OP2 - Retrieve all,Read-write,805.52,0.806
OP2 - Retrieve all,Read-write,805.86,0.806
OP2 - Retrieve all,Read-write,811.13,0.811
OP2 - Retrieve all,Read-write,806.76,0.807
OP2 - Retrieve all,Read-write,810.56,0.811
OP2 - Retrieve all,Read-write,807.74,0.808
OP2 - Retrieve all,Read-write,810.57,0.811
OP2 - Retrieve all,Read-write,805.89,0.806
OP2 - Retrieve all,Read-write,796.82,0.797
OP2 - Retrieve all,Read-write,781.64,0.782
OP2 - Retrieve all,Read-write,784.88,0.785
OP2 - Retrieve all,Read-write,789.49,0.789
OP2 - Retrieve all,Read-write,800.6,0.801
OP2 - Retrieve all,Read-write,803.36,0.803
OP2 - Retrieve all,Read-write,807.78,0.808
OP2 - Retrieve all,Read-write,809.01,0.809
OP2 - Retrieve all,Read-write,807.62,0.808
OP2 - Retrieve all,Read-write,808.17,0.808
OP2 - Retrieve all,Read-write,809.3,0.809
OP2 - Retrieve all,Read-write,799.81,0.8
OP2 - Retrieve all,Read-write,804.52,0.805
OP2 - Retrieve all,Read-write,796.32,0.796
OP2 - Retrieve all,Read-write,805.49,0.805
OP2 - Retrieve all,Read-write,809.54,0.81
OP2 - Retrieve all,Read-write,808.49,0.808
OP2 - Retrieve all,Read-write,803.51,0.804
OP2 - Retrieve all,Read-write,802.94,0.803
OP2 - Retrieve all,Read-write,794.26,0.794
OP2 - Retrieve all,Read-write,782.94,0.783
OP2 - Retrieve all,Read-write,803.8,0.804
OP2 - Retrieve all,Read-write,805.12,0.805
OP2 - Retrieve all,Read-write,810.88,0.811
OP2 - Retrieve all,Read-write,808.83,0.809
OP2 - Retrieve all,Read-write,789.51,0.79
OP2 - Retrieve all,Read-write,823.32,0.823
OP2 - Retrieve all,Read-write,786.25,0.786
OP2 - Retrieve all,Read-write,788.35,0.788
OP2 - Retrieve all,Read-write,802.09,0.802
OP2 - Retrieve all,Read-write,807.29,0.807
OP2 - Retrieve all,Read-write,777.78,0.778
OP2 - Retrieve all,Read-write,810.02,0.81
OP2 - Retrieve all,Read-write,781.81,0.782
OP2 - Retrieve all,Read-write,779.56,0.78
OP2 - Retrieve all,Read-write,787.77,0.788
OP2 - Retrieve all,Read-write,782.07,0.782
OP2 - Retrieve all,Read-write,792.25,0.792
OP2 - Retrieve all,Read-write,806.68,0.807
OP2 - Retrieve all,Read-write,808.9,0.809
OP2 - Retrieve all,Read-write,796.76,0.797
OP2 - Retrieve all,Read-write,822.17,0.822
OP2 - Retrieve all,Read-write,823.47,0.823
OP2 - Retrieve all,Read-write,820.09,0.82
OP2 - Retrieve all,Read-write,801.93,0.802
OP2 - Retrieve all,Read-write,798.31,0.798
OP2 - Retrieve all,Read-write,796.28,0.796
OP2 - Retrieve all,Read-write,797.46,0.797
OP2 - Retrieve all,Read-write,799.62,0.8
OP2 - Retrieve all,Read-write,795.88,0.796
OP2 - Retrieve all,Read-write,799.33,0.799
OP2 - Retrieve all,Read-write,799.27,0.799
OP2 - Retrieve all,Read-write,794.42,0.794
OP2 - Retrieve all,Read-write,793.17,0.793
OP2 - Retrieve all,Read-write,795.42,0.795
OP2 - Retrieve all,Read-write,800.48,0.8
OP2 - Retrieve all,Read-write,783.31,0.783
OP2 - Retrieve all,Read-write,796.67,0.797
OP2 - Retrieve all,Read-write,798.4,0.798
OP2 - Retrieve all,Read-write,801.88,0.802
OP2 - Retrieve all,Read-write,783.78,0.784
OP2 - Retrieve all,Read-write,796.52,0.797
OP2 - Retrieve all,Read-write,790.43,0.79
OP2 - Retrieve all,Read-write,788.85,0.789
OP2 - Retrieve all,Read-write,806.94,0.807
OP2 - Retrieve all,Read-write,782.98,0.783
OP2 - Retrieve all,Read-write,782.4,0.782
OP2 - Retrieve all,Read-write,782.33,0.782
OP2 - Retrieve all,Read-write,784.48,0.784
OP2 - Retrieve all,Read-write,788.94,0.789
OP2 - Retrieve all,Read-write,811.13,0.811
OP2 - Retrieve all,Read-write,808.4,0.808
OP2 - Retrieve all,Read-write,798.59,0.799
OP2 - Retrieve all,Read-write,804.39,0.804
OP2 - Retrieve all,Read-write,779.91,0.78
OP2 - Retrieve all,Read-write,781.06,0.781
OP2 - Retrieve all,Read-write,784.29,0.784
OP2 - Retrieve all,Read-write,800.27,0.8
OP2 - Retrieve all,Read-write,799.88,0.8
OP2 - Retrieve all,Read-write,783.47,0.783
OP2 - Retrieve all,Read-write,786.15,0.786
OP2 - Retrieve all,Read-write,783.39,0.783
OP2 - Retrieve all,Read-write,796.1,0.796
OP2 - Retrieve all,Read-write,780.79,0.781
OP2 - Retrieve all,Read-write,785.61,0.786
OP2 - Retrieve all,Read-write,805.77,0.806
OP2 - Retrieve all,Read-write,805.92,0.806
OP2 - Retrieve all,Read-write,807.84,0.808
OP2 - Retrieve all,Read-write,805.01,0.805
OP2 - Retrieve all,Read-write,800.61,0.801
OP2 - Retrieve all,Read-write,822.5,0.823
OP2 - Retrieve all,Read-write,780.14,0.78
OP2 - Retrieve all,Read-write,810.0,0.81
OP2 - Retrieve all,Read-write,807.39,0.807
OP2 - Retrieve all,Read-write,805.59,0.806
OP2 - Retrieve all,Read-write,802.69,0.803
OP2 - Retrieve all,Read-write,808.97,0.809
OP2 - Retrieve all,Read-write,803.1,0.803
OP2 - Retrieve all,Read-write,812.86,0.813
OP2 - Retrieve all,Read-write,807.48,0.807
OP2 - Retrieve all,Read-write,806.33,0.806
OP2 - Retrieve all,Read-write,780.85,0.781
OP2 - Retrieve all,Read-write,785.39,0.785
OP2 - Retrieve all,Read-write,808.63,0.809
OP2 - Retrieve all,Read-write,782.06,0.782
OP2 - Retrieve all,Read-write,785.11,0.785
OP2 - Retrieve all,Read-write,782.74,0.783
OP2 - Retrieve all,Read-write,799.75,0.8
OP2 - Retrieve all,Read-write,799.47,0.799
OP2 - Retrieve all,Read-write,778.63,0.779
OP2 - Retrieve all,Read-write,786.9,0.787
OP2 - Retrieve all,Read-write,785.75,0.786
OP2 - Retrieve all,Read-write,784.35,0.784
OP2 - Retrieve all,Read-write,786.62,0.787
OP2 - Retrieve all,Read-write,784.48,0.784
OP2 - Retrieve all,Read-write,800.47,0.8
OP2 - Retrieve all,Read-write,782.05,0.782
OP2 - Retrieve all,Read-write,783.69,0.784
OP2 - Retrieve all,Read-write,784.42,0.784
OP2 - Retrieve all,Read-write,804.44,0.804
OP2 - Retrieve all,Read-write,782.98,0.783
OP2 - Retrieve all,Read-write,827.05,0.827
OP2 - Retrieve all,Read-write,799.36,0.799
OP2 - Retrieve all,Read-write,797.07,0.797
OP2 - Retrieve all,Read-write,797.81,0.798
OP2 - Retrieve all,Read-write,800.14,0.8
OP2 - Retrieve all,Read-write,800.32,0.8
OP2 - Retrieve all,Read-write,798.41,0.798
OP2 - Retrieve all,Read-write,798.09,0.798
OP2 - Retrieve all,Read-write,799.14,0.799
OP2 - Retrieve all,Read-write,798.93,0.799
OP2 - Retrieve all,Read-write,794.61,0.795
OP2 - Retrieve all,Read-write,798.79,0.799
OP2 - Retrieve all,Read-write,795.52,0.796
OP2 - Retrieve all,Read-write,783.9,0.784
OP2 - Retrieve all,Read-write,782.16,0.782
OP2 - Retrieve all,Read-write,796.2,0.796
OP2 - Retrieve all,Read-write,800.21,0.8
OP2 - Retrieve all,Read-write,798.84,0.799
OP2 - Retrieve all,Read-write,804.14,0.804
OP2 - Retrieve all,Read-write,797.69,0.798
OP2 - Retrieve all,Read-write,780.43,0.78
OP2 - Retrieve all,Read-write,779.13,0.779
OP2 - Retrieve all,Read-write,829.41,0.829
OP2 - Retrieve all,Read-write,817.03,0.817
OP2 - Retrieve all,Read-write,824.51,0.825
OP2 - Retrieve all,Read-write,782.38,0.782
OP2 - Retrieve all,Read-write,779.06,0.779
OP2 - Retrieve all,Read-write,783.06,0.783
OP2 - Retrieve all,Read-write,788.22,0.788
OP2 - Retrieve all,Read-write,792.22,0.792
OP2 - Retrieve all,Read-write,803.64,0.804
OP2 - Retrieve all,Read-write,797.74,0.798
OP2 - Retrieve all,Read-write,799.32,0.799
OP2 - Retrieve all,Read-write,796.05,0.796
OP2 - Retrieve all,Read-write,794.48,0.794
OP2 - Retrieve all,Read-write,796.03,0.796
OP2 - Retrieve all,Read-write,785.52,0.786
OP2 - Retrieve all,Read-write,784.49,0.784
OP2 - Retrieve all,Read-write,780.83,0.781
OP2 - Retrieve all,Read-write,784.31,0.784
OP2 - Retrieve all,Read-write,798.91,0.799
OP2 - Retrieve all,Read-write,786.36,0.786
OP2 - Retrieve all,Read-write,788.5,0.788
OP2 - Retrieve all,Read-write,802.26,0.802
OP2 - Retrieve all,Read-write,795.25,0.795
OP2 - Retrieve all,Read-write,810.88,0.811
OP2 - Retrieve all,Read-write,801.33,0.801
OP2 - Retrieve all,Read-write,800.29,0.8
OP2 - Retrieve all,Read-write,801.78,0.802
OP2 - Retrieve all,Read-write,802.37,0.802
OP2 - Retrieve all,Read-write,808.97,0.809
OP2 - Retrieve all,Read-write,796.13,0.796
OP2 - Retrieve all,Read-write,803.42,0.803
OP2 - Retrieve all,Read-write,782.28,0.782
OP2 - Retrieve all,Read-write,801.5,0.801
OP2 - Retrieve all,Read-write,815.41,0.815
OP2 - Retrieve all,Read-write,787.94,0.788
OP2 - Retrieve all,Read-write,799.03,0.799
OP2 - Retrieve all,Read-write,787.34,0.787
OP2 - Retrieve all,Read-write,783.68,0.784
OP2 - Retrieve all,Read-write,805.9,0.806
OP2 - Retrieve all,Read-write,787.28,0.787
OP2 - Retrieve all,Read-write,799.0,0.799
OP2 - Retrieve all,Read-write,798.73,0.799
OP2 - Retrieve all,Read-write,799.98,0.8
OP2 - Retrieve all,Read-write,783.82,0.784
OP2 - Retrieve all,Read-write,799.48,0.799
OP2 - Retrieve all,Read-write,801.57,0.802
OP2 - Retrieve all,Read-write,783.65,0.784
OP2 - Retrieve all,Read-write,784.43,0.784
OP2 - Retrieve all,Read-write,784.55,0.785
OP2 - Retrieve all,Read-write,787.08,0.787
OP2 - Retrieve all,Read-write,780.55,0.781
OP2 - Retrieve all,Read-write,780.03,0.78
OP2 - Retrieve all,Read-write,790.17,0.79
OP2 - Retrieve all,Read-write,786.55,0.787
OP2 - Retrieve all,Read-write,782.86,0.783
OP2 - Retrieve all,Read-write,797.21,0.797
OP2 - Retrieve all,Read-write,787.72,0.788
OP2 - Retrieve all,Read-write,784.35,0.784
OP2 - Retrieve all,Read-write,788.24,0.788
OP2 - Retrieve all,Read-write,788.83,0.789
OP2 - Retrieve all,Read-write,800.87,0.801
OP2 - Retrieve all,Read-write,782.42,0.782
OP2 - Retrieve all,Read-write,799.36,0.799
OP2 - Retrieve all,Read-write,797.35,0.797
OP2 - Retrieve all,Read-write,789.32,0.789
OP2 - Retrieve all,Read-write,789.58,0.79
OP2 - Retrieve all,Read-write,785.59,0.786
OP2 - Retrieve all,Read-write,784.17,0.784
OP2 - Retrieve all,Read-write,783.13,0.783
OP2 - Retrieve all,Read-write,786.97,0.787
OP2 - Retrieve all,Read-write,790.01,0.79
OP2 - Retrieve all,Read-write,785.52,0.786
OP2 - Retrieve all,Read-write,794.68,0.795
OP2 - Retrieve all,Read-write,785.67,0.786
OP2 - Retrieve all,Read-write,782.54,0.783
OP2 - Retrieve all,Read-write,791.96,0.792
OP2 - Retrieve all,Read-write,802.44,0.802
OP2 - Retrieve all,Read-write,785.03,0.785
OP2 - Retrieve all,Read-write,779.09,0.779
OP2 - Retrieve all,Read-write,786.38,0.786
OP2 - Retrieve all,Read-write,789.43,0.789
OP2 - Retrieve all,Read-write,798.61,0.799
OP2 - Retrieve all,Read-write,802.54,0.803
OP2 - Retrieve all,Read-write,782.13,0.782
OP2 - Retrieve all,Read-write,780.51,0.781
OP2 - Retrieve all,Read-write,781.73,0.782
OP2 - Retrieve all,Read-write,785.23,0.785
OP2 - Retrieve all,Read-write,782.38,0.782
OP2 - Retrieve all,Read-write,789.07,0.789
OP2 - Retrieve all,Read-write,790.61,0.791
OP2 - Retrieve all,Read-write,808.96,0.809
OP2 - Retrieve all,Read-write,804.68,0.805
OP2 - Retrieve all,Read-write,805.1,0.805
OP2 - Retrieve all,Read-write,781.6,0.782
OP2 - Retrieve all,Read-write,806.48,0.806
OP2 - Retrieve all,Read-write,785.43,0.785
OP2 - Retrieve all,Read-write,790.23,0.79
OP2 - Retrieve all,Read-write,783.69,0.784
OP2 - Retrieve all,Read-write,789.22,0.789
OP2 - Retrieve all,Read-write,784.34,0.784
OP2 - Retrieve all,Read-write,782.35,0.782
OP2 - Retrieve all,Read-write,785.62,0.786
OP2 - Retrieve all,Read-write,787.35,0.787
OP2 - Retrieve all,Read-write,788.58,0.789
OP2 - Retrieve all,Read-write,802.98,0.803
OP2 - Retrieve all,Read-write,801.13,0.801
OP2 - Retrieve all,Read-write,788.58,0.789
OP2 - Retrieve all,Read-write,791.52,0.792
OP2 - Retrieve all,Read-write,787.76,0.788
OP2 - Retrieve all,Read-write,784.71,0.785
OP2 - Retrieve all,Read-write,790.55,0.791
OP2 - Retrieve all,Read-write,789.16,0.789
OP2 - Retrieve all,Read-write,789.14,0.789
OP2 - Retrieve all,Read-write,783.3,0.783
OP2 - Retrieve all,Read-write,784.96,0.785
OP2 - Retrieve all,Read-write,786.94,0.787
OP2 - Retrieve all,Read-write,786.16,0.786
OP2 - Retrieve all,Read-write,789.03,0.789
OP2 - Retrieve all,Read-write,791.05,0.791
OP2 - Retrieve all,Read-write,797.0,0.797
OP2 - Retrieve all,Read-write,796.02,0.796
