Operation,Transaction mode,time,time_s
OP1 - Retrieve,Read-write,541.41,0.541
OP1 - Retrieve,Read-write,534.86,0.535
OP1 - Retrieve,Read-write,546.97,0.547
OP1 - Retrieve,Read-write,546.55,0.547
OP1 - Retrieve,Read-write,536.38,0.536
OP1 - Retrieve,Read-write,548.82,0.549
OP1 - Retrieve,Read-write,550.36,0.55
OP1 - Retrieve,Read-write,537.04,0.537
OP1 - Retrieve,Read-write,532.81,0.533
OP1 - Retrieve,Read-write,533.41,0.533
OP1 - Retrieve,Read-write,544.34,0.544
OP1 - Retrieve,Read-write,545.78,0.546
OP1 - Retrieve,Read-write,547.68,0.548
OP1 - Retrieve,Read-write,547.29,0.547
OP1 - Retrieve,Read-write,544.37,0.544
OP1 - Retrieve,Read-write,543.23,0.543
OP1 - Retrieve,Read-write,548.54,0.549
OP1 - Retrieve,Read-write,545.17,0.545
OP1 - Retrieve,Read-write,545.17,0.545
OP1 - Retrieve,Read-write,547.39,0.547
OP1 - Retrieve,Read-write,548.55,0.549
OP1 - Retrieve,Read-write,544.88,0.545
OP1 - Retrieve,Read-write,542.0,0.542
OP1 - Retrieve,Read-write,548.39,0.548
OP1 - Retrieve,Read-write,543.54,0.544
OP1 - Retrieve,Read-write,530.48,0.53
OP1 - Retrieve,Read-write,539.13,0.539
OP1 - Retrieve,Read-write,534.56,0.535
OP1 - Retrieve,Read-write,536.98,0.537
OP1 - Retrieve,Read-write,546.28,0.546
OP1 - Retrieve,Read-write,532.79,0.533
OP1 - Retrieve,Read-write,532.77,0.533
OP1 - Retrieve,Read-write,531.09,0.531
OP1 - Retrieve,Read-write,541.32,0.541
OP1 - Retrieve,Read-write,537.09,0.537
OP1 - Retrieve,Read-write,538.11,0.538
OP1 - Retrieve,Read-write,533.99,0.534
OP1 - Retrieve,Read-write,536.09,0.536
OP1 - Retrieve,Read-write,535.76,0.536
OP1 - Retrieve,Read-write,546.63,0.547
OP1 - Retrieve,Read-write,542.85,0.543
OP1 - Retrieve,Read-write,544.93,0.545
OP1 - Retrieve,Read-write,545.19,0.545
OP1 - Retrieve,Read-write,535.42,0.535
OP1 - Retrieve,Read-write,532.68,0.533
OP1 - Retrieve,Read-write,533.71,0.534
OP1 - Retrieve,Read-write,536.1,0.536
OP1 - Retrieve,Read-write,553.41,0.553
OP1 - Retrieve,Read-write,537.05,0.537
OP1 - Retrieve,Read-write,533.41,0.533
OP1 - Retrieve,Read-write,536.81,0.537
OP1 - Retrieve,Read-write,535.17,0.535
OP1 - Retrieve,Read-write,537.21,0.537
OP1 - Retrieve,Read-write,535.94,0.536
OP1 - Retrieve,Read-write,535.97,0.536
OP1 - Retrieve,Read-write,545.39,0.545
OP1 - Retrieve,Read-write,534.74,0.535
OP1 - Retrieve,Read-write,541.18,0.541
OP1 - Retrieve,Read-write,534.07,0.534
OP1 - Retrieve,Read-write,531.69,0.532
OP1 - Retrieve,Read-write,535.42,0.535
OP1 - Retrieve,Read-write,532.43,0.532
OP1 - Retrieve,Read-write,535.54,0.536
OP1 - Retrieve,Read-write,535.23,0.535
OP1 - Retrieve,Read-write,537.31,0.537
OP1 - Retrieve,Read-write,546.28,0.546
OP1 - Retrieve,Read-write,555.73,0.556
OP1 - Retrieve,Read-write,538.44,0.538
OP1 - Retrieve,Read-write,544.5,0.544
OP1 - Retrieve,Read-write,538.66,0.539
OP1 - Retrieve,Read-write,542.63,0.543
OP1 - Retrieve,Read-write,541.68,0.542
OP1 - Retrieve,Read-write,533.14,0.533
OP1 - Retrieve,Read-write,538.51,0.539
OP1 - Retrieve,Read-write,541.32,0.541
OP1 - Retrieve,Read-write,534.05,0.534
OP1 - Retrieve,Read-write,547.93,0.548
OP1 - Retrieve,Read-write,541.18,0.541
OP1 - Retrieve,Read-write,542.76,0.543
OP1 - Retrieve,Read-write,546.15,0.546
OP1 - Retrieve,Read-write,538.94,0.539
OP1 - Retrieve,Read-write,537.81,0.538
OP1 - Retrieve,Read-write,544.02,0.544
OP1 - Retrieve,Read-write,545.38,0.545
OP1 - Retrieve,Read-write,534.34,0.534
OP1 - Retrieve,Read-write,536.77,0.537
OP1 - Retrieve,Read-write,535.94,0.536
OP1 - Retrieve,Read-write,533.79,0.534
OP1 - Retrieve,Read-write,537.02,0.537
OP1 - Retrieve,Read-write,533.95,0.534
OP1 - Retrieve,Read-write,538.78,0.539
OP1 - Retrieve,Read-write,529.84,0.53
OP1 - Retrieve,Read-write,534.98,0.535
OP1 - Retrieve,Read-write,534.92,0.535
OP1 - Retrieve,Read-write,536.4,0.536
OP1 - Retrieve,Read-write,531.25,0.531
OP1 - Retrieve,Read-write,538.19,0.538
OP1 - Retrieve,Read-write,534.04,0.534
OP1 - Retrieve,Read-write,533.02,0.533
OP1 - Retrieve,Read-write,533.22,0.533
OP1 - Retrieve,Read-write,536.5,0.536
OP1 - Retrieve,Read-write,544.71,0.545
OP1 - Retrieve,Read-write,533.73,0.534
OP1 - Retrieve,Read-write,542.3,0.542
OP1 - Retrieve,Read-write,542.03,0.542
OP1 - Retrieve,Read-write,543.36,0.543
OP1 - Retrieve,Read-write,542.07,0.542
OP1 - Retrieve,Read-write,539.89,0.54
OP1 - Retrieve,Read-write,543.94,0.544
OP1 - Retrieve,Read-write,538.41,0.538
OP1 - Retrieve,Read-write,534.72,0.535
OP1 - Retrieve,Read-write,526.44,0.526
OP1 - Retrieve,Read-write,527.54,0.528
OP1 - Retrieve,Read-write,526.64,0.527
OP1 - Retrieve,Read-write,531.92,0.532
OP1 - Retrieve,Read-write,526.57,0.527
OP1 - Retrieve,Read-write,538.15,0.538
OP1 - Retrieve,Read-write,529.83,0.53
OP1 - Retrieve,Read-write,535.95,0.536
OP1 - Retrieve,Read-write,538.53,0.539
OP1 - Retrieve,Read-write,533.99,0.534
OP1 - Retrieve,Read-write,535.59,0.536
OP1 - Retrieve,Read-write,526.63,0.527
OP1 - Retrieve,Read-write,526.53,0.527
OP1 - Retrieve,Read-write,524.77,0.525
OP1 - Retrieve,Read-write,535.35,0.535
OP1 - Retrieve,Read-write,521.03,0.521
OP1 - Retrieve,Read-write,535.29,0.535
OP1 - Retrieve,Read-write,535.76,0.536
OP1 - Retrieve,Read-write,534.79,0.535
OP1 - Retrieve,Read-write,525.27,0.525
OP1 - Retrieve,Read-write,532.93,0.533
OP1 - Retrieve,Read-write,521.91,0.522
OP1 - Retrieve,Read-write,536.96,0.537
OP1 - Retrieve,Read-write,522.97,0.523
OP1 - Retrieve,Read-write,523.41,0.523
OP1 - Retrieve,Read-write,524.48,0.524
OP1 - Retrieve,Read-write,521.65,0.522
OP1 - Retrieve,Read-write,523.28,0.523
OP1 - Retrieve,Read-write,525.03,0.525
OP1 - Retrieve,Read-write,523.96,0.524
OP1 - Retrieve,Read-write,528.51,0.529
OP1 - Retrieve,Read-write,531.39,0.531
OP1 - Retrieve,Read-write,520.3,0.52
OP1 - Retrieve,Read-write,523.48,0.523
OP1 - Retrieve,Read-write,528.97,0.529
OP1 - Retrieve,Read-write,533.59,0.534
OP1 - Retrieve,Read-write,538.11,0.538
OP1 - Retrieve,Read-write,524.73,0.525
OP1 - Retrieve,Read-write,532.96,0.533
OP1 - Retrieve,Read-write,533.91,0.534
OP1 - Retrieve,Read-write,535.5,0.535
OP1 - Retrieve,Read-write,524.26,0.524
OP1 - Retrieve,Read-write,525.29,0.525
OP1 - Retrieve,Read-write,520.47,0.52
OP1 - Retrieve,Read-write,520.84,0.521
OP1 - Retrieve,Read-write,522.02,0.522
OP1 - Retrieve,Read-write,527.18,0.527
OP1 - Retrieve,Read-write,528.2,0.528
OP1 - Retrieve,Read-write,534.52,0.535
OP1 - Retrieve,Read-write,525.93,0.526
OP1 - Retrieve,Read-write,542.41,0.542
OP1 - Retrieve,Read-write,528.1,0.528
OP1 - Retrieve,Read-write,526.55,0.527
OP1 - Retrieve,Read-write,534.96,0.535
OP1 - Retrieve,Read-write,536.68,0.537
OP1 - Retrieve,Read-write,536.2,0.536
OP1 - Retrieve,Read-write,527.32,0.527
OP1 - Retrieve,Read-write,538.74,0.539
OP1 - Retrieve,Read-write,535.34,0.535
OP1 - Retrieve,Read-write,537.9,0.538
OP1 - Retrieve,Read-write,537.21,0.537
OP1 - Retrieve,Read-write,525.61,0.526
OP1 - Retrieve,Read-write,527.81,0.528
OP1 - Retrieve,Read-write,530.43,0.53
OP1 - Retrieve,Read-write,523.97,0.524
OP1 - Retrieve,Read-write,531.31,0.531
OP1 - Retrieve,Read-write,527.62,0.528
OP1 - Retrieve,Read-write,523.91,0.524
OP1 - Retrieve,Read-write,525.14,0.525
OP1 - Retrieve,Read-write,524.74,0.525
OP1 - Retrieve,Read-write,527.76,0.528
OP1 - Retrieve,Read-write,524.39,0.524
OP1 - Retrieve,Read-write,524.79,0.525
OP1 - Retrieve,Read-write,525.53,0.526
OP1 - Retrieve,Read-write,530.85,0.531
OP1 - Retrieve,Read-write,526.02,0.526
OP1 - Retrieve,Read-write,524.92,0.525
OP1 - Retrieve,Read-write,530.47,0.53
OP1 - Retrieve,Read-write,529.32,0.529
OP1 - Retrieve,Read-write,520.69,0.521
OP1 - Retrieve,Read-write,540.1,0.54
OP1 - Retrieve,Read-write,537.46,0.537
OP1 - Retrieve,Read-write,537.42,0.537
OP1 - Retrieve,Read-write,524.33,0.524
OP1 - Retrieve,Read-write,526.29,0.526
OP1 - Retrieve,Read-write,530.47,0.53
OP1 - Retrieve,Read-write,523.49,0.523
OP1 - Retrieve,Read-write,525.27,0.525
OP1 - Retrieve,Read-write,531.12,0.531
OP1 - Retrieve,Read-write,540.44,0.54
OP1 - Retrieve,Read-write,541.63,0.542
OP1 - Retrieve,Read-write,535.71,0.536
OP1 - Retrieve,Read-write,538.96,0.539
OP2 - Retrieve all,Read-only,342.19,0.342
OP2 - Retrieve all,Read-only,343.08,0.343
OP2 - Retrieve all,Read-only,355.12,0.355
OP2 - Retrieve all,Read-only,352.32,0.352
OP2 - Retrieve all,Read-only,352.02,0.352
OP2 - Retrieve all,Read-only,347.29,0.347
OP2 - Retrieve all,Read-only,353.74,0.354
OP2 - Retrieve all,Read-only,349.92,0.35
OP2 - Retrieve all,Read-only,343.12,0.343
OP2 - Retrieve all,Read-only,338.62,0.339
OP2 - Retrieve all,Read-only,340.12,0.34
OP2 - Retrieve all,Read-only,353.69,0.354
OP2 - Retrieve all,Read-only,354.04,0.354
OP2 - Retrieve all,Read-only,351.3,0.351
OP2 - Retrieve all,Read-only,349.74,0.35
OP2 - Retrieve all,Read-only,348.3,0.348
OP2 - Retrieve all,Read-only,346.33,0.346
OP2 - Retrieve all,Read-only,352.08,0.352
OP2 - Retrieve all,Read-only,352.96,0.353
OP2 - Retrieve all,Read-only,341.72,0.342
OP2 - Retrieve all,Read-only,346.7,0.347
OP2 - Retrieve all,Read-only,350.74,0.351
OP2 - Retrieve all,Read-only,343.82,0.344
OP2 - Retrieve all,Read-only,342.8,0.343
OP2 - Retrieve all,Read-only,345.37,0.345
OP2 - Retrieve all,Read-only,337.78,0.338
OP2 - Retrieve all,Read-only,349.08,0.349
OP2 - Retrieve all,Read-only,351.64,0.352
OP2 - Retrieve all,Read-only,352.14,0.352
OP2 - Retrieve all,Read-only,348.08,0.348
OP2 - Retrieve all,Read-only,349.14,0.349
OP2 - Retrieve all,Read-only,348.37,0.348
OP2 - Retrieve all,Read-only,346.24,0.346
OP2 - Retrieve all,Read-only,350.23,0.35
OP2 - Retrieve all,Read-only,346.96,0.347
OP2 - Retrieve all,Read-only,346.67,0.347
OP2 - Retrieve all,Read-only,348.16,0.348
OP2 - Retrieve all,Read-only,345.17,0.345
OP2 - Retrieve all,Read-only,352.06,0.352
OP2 - Retrieve all,Read-only,344.04,0.344
OP2 - Retrieve all,Read-only,339.09,0.339
OP2 - Retrieve all,Read-only,344.18,0.344
OP2 - Retrieve all,Read-only,345.92,0.346
OP2 - Retrieve all,Read-only,349.0,0.349
OP2 - Retrieve all,Read-only,348.49,0.348
OP2 - Retrieve all,Read-only,345.89,0.346
OP2 - Retrieve all,Read-only,346.06,0.346
OP2 - Retrieve all,Read-only,351.58,0.352
OP2 - Retrieve all,Read-only,342.94,0.343
OP2 - Retrieve all,Read-only,339.25,0.339
OP2 - Retrieve all,Read-only,337.6,0.338
OP2 - Retrieve all,Read-only,341.86,0.342
OP2 - Retrieve all,Read-only,348.18,0.348
OP2 - Retrieve all,Read-only,341.18,0.341
OP2 - Retrieve all,Read-only,343.83,0.344
OP2 - Retrieve all,Read-only,341.53,0.342
OP2 - Retrieve all,Read-only,340.68,0.341
OP2 - Retrieve all,Read-only,335.47,0.335
OP2 - Retrieve all,Read-only,338.06,0.338
OP2 - Retrieve all,Read-only,343.28,0.343
OP2 - Retrieve all,Read-only,343.51,0.344
OP2 - Retrieve all,Read-only,339.58,0.34
OP2 - Retrieve all,Read-only,335.8,0.336
OP2 - Retrieve all,Read-only,337.25,0.337
OP2 - Retrieve all,Read-only,337.27,0.337
OP2 - Retrieve all,Read-only,342.68,0.343
OP2 - Retrieve all,Read-only,342.08,0.342
OP2 - Retrieve all,Read-only,337.24,0.337
OP2 - Retrieve all,Read-only,343.09,0.343
OP2 - Retrieve all,Read-only,340.36,0.34
OP2 - Retrieve all,Read-only,341.69,0.342
OP2 - Retrieve all,Read-only,345.25,0.345
OP2 - Retrieve all,Read-only,337.32,0.337
OP2 - Retrieve all,Read-only,337.59,0.338
OP2 - Retrieve all,Read-only,342.15,0.342
OP2 - Retrieve all,Read-only,337.79,0.338
OP2 - Retrieve all,Read-only,338.3,0.338
OP2 - Retrieve all,Read-only,341.5,0.342
OP2 - Retrieve all,Read-only,339.21,0.339
OP2 - Retrieve all,Read-only,345.55,0.346
OP2 - Retrieve all,Read-only,346.79,0.347
OP2 - Retrieve all,Read-only,344.47,0.344
OP2 - Retrieve all,Read-only,342.51,0.343
OP2 - Retrieve all,Read-only,346.57,0.347
OP2 - Retrieve all,Read-only,351.45,0.351
OP2 - Retrieve all,Read-only,346.04,0.346
OP2 - Retrieve all,Read-only,341.6,0.342
OP2 - Retrieve all,Read-only,343.94,0.344
OP2 - Retrieve all,Read-only,345.19,0.345
OP2 - Retrieve all,Read-only,343.62,0.344
OP2 - Retrieve all,Read-only,346.18,0.346
OP2 - Retrieve all,Read-only,343.25,0.343
OP2 - Retrieve all,Read-only,341.88,0.342
OP2 - Retrieve all,Read-only,346.82,0.347
OP2 - Retrieve all,Read-only,348.84,0.349
OP2 - Retrieve all,Read-only,349.29,0.349
OP2 - Retrieve all,Read-only,343.26,0.343
OP2 - Retrieve all,Read-only,346.0,0.346
OP2 - Retrieve all,Read-only,337.18,0.337
OP2 - Retrieve all,Read-only,338.38,0.338
OP2 - Retrieve all,Read-only,352.35,0.352
OP2 - Retrieve all,Read-only,347.65,0.348
OP2 - Retrieve all,Read-only,348.42,0.348
OP2 - Retrieve all,Read-only,349.1,0.349
OP2 - Retrieve all,Read-only,347.76,0.348
OP2 - Retrieve all,Read-only,372.89,0.373
OP2 - Retrieve all,Read-only,358.15,0.358
OP2 - Retrieve all,Read-only,369.35,0.369
OP2 - Retrieve all,Read-only,349.64,0.35
OP2 - Retrieve all,Read-only,349.97,0.35
OP2 - Retrieve all,Read-only,353.9,0.354
OP2 - Retrieve all,Read-only,382.06,0.382
OP2 - Retrieve all,Read-only,349.2,0.349
OP2 - Retrieve all,Read-only,356.31,0.356
OP2 - Retrieve all,Read-only,362.11,0.362
OP2 - Retrieve all,Read-only,362.73,0.363
OP2 - Retrieve all,Read-only,346.3,0.346
OP2 - Retrieve all,Read-only,348.45,0.348
OP2 - Retrieve all,Read-only,348.45,0.348
OP2 - Retrieve all,Read-only,345.49,0.345
OP2 - Retrieve all,Read-only,347.39,0.347
OP2 - Retrieve all,Read-only,345.78,0.346
OP2 - Retrieve all,Read-only,345.45,0.345
OP2 - Retrieve all,Read-only,348.96,0.349
OP2 - Retrieve all,Read-only,348.53,0.349
OP2 - Retrieve all,Read-only,354.42,0.354
OP2 - Retrieve all,Read-only,347.91,0.348
OP2 - Retrieve all,Read-only,355.27,0.355
OP2 - Retrieve all,Read-only,355.69,0.356
OP2 - Retrieve all,Read-only,357.43,0.357
OP2 - Retrieve all,Read-only,360.21,0.36
OP2 - Retrieve all,Read-only,359.04,0.359
OP2 - Retrieve all,Read-only,356.96,0.357
OP2 - Retrieve all,Read-only,357.4,0.357
OP2 - Retrieve all,Read-only,357.14,0.357
OP2 - Retrieve all,Read-only,345.18,0.345
OP2 - Retrieve all,Read-only,347.36,0.347
OP2 - Retrieve all,Read-only,352.23,0.352
OP2 - Retrieve all,Read-only,355.27,0.355
OP2 - Retrieve all,Read-only,349.57,0.35
OP2 - Retrieve all,Read-only,343.57,0.344
OP2 - Retrieve all,Read-only,346.52,0.347
OP2 - Retrieve all,Read-only,347.72,0.348
OP2 - Retrieve all,Read-only,349.8,0.35
OP2 - Retrieve all,Read-only,347.23,0.347
OP2 - Retrieve all,Read-only,348.82,0.349
OP2 - Retrieve all,Read-only,346.5,0.346
OP2 - Retrieve all,Read-only,349.88,0.35
OP2 - Retrieve all,Read-only,349.48,0.349
OP2 - Retrieve all,Read-only,346.88,0.347
OP2 - Retrieve all,Read-only,348.68,0.349
OP2 - Retrieve all,Read-only,350.64,0.351
OP2 - Retrieve all,Read-only,347.67,0.348
OP2 - Retrieve all,Read-only,347.33,0.347
OP2 - Retrieve all,Read-only,343.68,0.344
OP2 - Retrieve all,Read-only,344.14,0.344
OP2 - Retrieve all,Read-only,347.36,0.347
OP2 - Retrieve all,Read-only,352.57,0.353
OP2 - Retrieve all,Read-only,343.07,0.343
OP2 - Retrieve all,Read-only,347.19,0.347
OP2 - Retrieve all,Read-only,344.09,0.344
OP2 - Retrieve all,Read-only,347.58,0.348
OP2 - Retrieve all,Read-only,345.54,0.346
OP2 - Retrieve all,Read-only,346.4,0.346
OP2 - Retrieve all,Read-only,349.37,0.349
OP2 - Retrieve all,Read-only,348.1,0.348
OP2 - Retrieve all,Read-only,348.02,0.348
OP2 - Retrieve all,Read-only,351.12,0.351
OP2 - Retrieve all,Read-only,345.74,0.346
OP2 - Retrieve all,Read-only,348.68,0.349
OP2 - Retrieve all,Read-only,355.92,0.356
OP2 - Retrieve all,Read-only,349.74,0.35
OP2 - Retrieve all,Read-only,348.45,0.348
OP2 - Retrieve all,Read-only,347.66,0.348
OP2 - Retrieve all,Read-only,347.56,0.348
OP2 - Retrieve all,Read-only,345.19,0.345
OP2 - Retrieve all,Read-only,344.31,0.344
OP2 - Retrieve all,Read-only,347.12,0.347
OP2 - Retrieve all,Read-only,346.25,0.346
OP2 - Retrieve all,Read-only,346.02,0.346
OP2 - Retrieve all,Read-only,351.38,0.351
OP2 - Retrieve all,Read-only,357.59,0.358
OP2 - Retrieve all,Read-only,355.07,0.355
OP2 - Retrieve all,Read-only,355.35,0.355
OP2 - Retrieve all,Read-only,355.42,0.355
OP2 - Retrieve all,Read-only,361.96,0.362
OP2 - Retrieve all,Read-only,353.47,0.353
OP2 - Retrieve all,Read-only,357.33,0.357
OP2 - Retrieve all,Read-only,355.36,0.355
OP2 - Retrieve all,Read-only,359.38,0.359
OP2 - Retrieve all,Read-only,350.6,0.351
OP2 - Retrieve all,Read-only,349.58,0.35
OP2 - Retrieve all,Read-only,366.45,0.366
OP2 - Retrieve all,Read-only,351.96,0.352
OP2 - Retrieve all,Read-only,346.49,0.346
OP2 - Retrieve all,Read-only,351.03,0.351
OP2 - Retrieve all,Read-only,346.41,0.346
OP2 - Retrieve all,Read-only,342.88,0.343
OP2 - Retrieve all,Read-only,344.28,0.344
OP2 - Retrieve all,Read-only,348.91,0.349
OP2 - Retrieve all,Read-only,349.99,0.35
OP2 - Retrieve all,Read-only,372.33,0.372
OP2 - Retrieve all,Read-only,350.68,0.351
OP2 - Retrieve all,Read-only,375.51,0.376
OP2 - Retrieve all,Read-only,367.02,0.367
OP2 - Retrieve all,Read-only,362.65,0.363
OP2 - Retrieve all,Read-only,365.15,0.365
OP2 - Retrieve all,Read-only,363.81,0.364
OP2 - Retrieve all,Read-only,356.64,0.357
OP2 - Retrieve all,Read-only,357.26,0.357
OP2 - Retrieve all,Read-only,358.09,0.358
OP2 - Retrieve all,Read-only,357.97,0.358
OP2 - Retrieve all,Read-only,345.94,0.346
OP2 - Retrieve all,Read-only,352.91,0.353
OP2 - Retrieve all,Read-only,349.97,0.35
OP2 - Retrieve all,Read-only,351.14,0.351
OP2 - Retrieve all,Read-only,348.89,0.349
OP2 - Retrieve all,Read-only,351.47,0.351
OP2 - Retrieve all,Read-only,350.28,0.35
OP2 - Retrieve all,Read-only,353.22,0.353
OP2 - Retrieve all,Read-only,354.51,0.355
OP2 - Retrieve all,Read-only,344.8,0.345
OP2 - Retrieve all,Read-only,354.0,0.354
OP2 - Retrieve all,Read-only,349.74,0.35
OP2 - Retrieve all,Read-only,350.79,0.351
OP2 - Retrieve all,Read-only,350.71,0.351
OP2 - Retrieve all,Read-only,350.14,0.35
OP2 - Retrieve all,Read-only,349.99,0.35
OP2 - Retrieve all,Read-only,348.82,0.349
OP2 - Retrieve all,Read-only,351.08,0.351
OP2 - Retrieve all,Read-only,357.59,0.358
OP2 - Retrieve all,Read-only,348.74,0.349
OP2 - Retrieve all,Read-only,348.83,0.349
OP2 - Retrieve all,Read-only,355.25,0.355
OP2 - Retrieve all,Read-only,347.15,0.347
OP2 - Retrieve all,Read-only,348.5,0.348
OP2 - Retrieve all,Read-only,349.67,0.35
OP2 - Retrieve all,Read-only,351.23,0.351
OP2 - Retrieve all,Read-only,356.87,0.357
OP2 - Retrieve all,Read-only,354.94,0.355
OP2 - Retrieve all,Read-only,346.05,0.346
OP2 - Retrieve all,Read-only,344.97,0.345
OP2 - Retrieve all,Read-only,354.92,0.355
OP2 - Retrieve all,Read-only,349.1,0.349
OP2 - Retrieve all,Read-only,346.24,0.346
OP2 - Retrieve all,Read-only,350.27,0.35
OP2 - Retrieve all,Read-only,347.45,0.347
OP2 - Retrieve all,Read-only,360.97,0.361
OP2 - Retrieve all,Read-only,359.46,0.359
OP2 - Retrieve all,Read-only,348.52,0.349
OP2 - Retrieve all,Read-only,348.79,0.349
OP2 - Retrieve all,Read-only,352.49,0.352
OP2 - Retrieve all,Read-only,350.41,0.35
OP2 - Retrieve all,Read-only,350.59,0.351
OP2 - Retrieve all,Read-only,346.23,0.346
OP2 - Retrieve all,Read-only,352.46,0.352
OP2 - Retrieve all,Read-only,352.73,0.353
OP2 - Retrieve all,Read-only,362.29,0.362
OP2 - Retrieve all,Read-only,349.54,0.35
OP2 - Retrieve all,Read-only,352.52,0.353
OP2 - Retrieve all,Read-only,351.5,0.351
OP2 - Retrieve all,Read-only,355.48,0.355
OP2 - Retrieve all,Read-only,353.22,0.353
OP2 - Retrieve all,Read-only,358.23,0.358
OP2 - Retrieve all,Read-only,358.11,0.358
OP2 - Retrieve all,Read-only,354.83,0.355
OP2 - Retrieve all,Read-only,355.36,0.355
OP2 - Retrieve all,Read-only,355.83,0.356
OP2 - Retrieve all,Read-only,351.5,0.351
OP2 - Retrieve all,Read-only,369.27,0.369
OP2 - Retrieve all,Read-only,354.62,0.355
OP2 - Retrieve all,Read-only,357.26,0.357
OP2 - Retrieve all,Read-only,356.9,0.357
OP2 - Retrieve all,Read-only,355.69,0.356
OP2 - Retrieve all,Read-only,353.48,0.353
OP2 - Retrieve all,Read-only,352.3,0.352
OP2 - Retrieve all,Read-only,350.88,0.351
OP2 - Retrieve all,Read-only,353.84,0.354
OP2 - Retrieve all,Read-only,353.29,0.353
OP2 - Retrieve all,Read-only,352.89,0.353
OP2 - Retrieve all,Read-only,354.12,0.354
OP2 - Retrieve all,Read-only,355.25,0.355
OP2 - Retrieve all,Read-only,352.53,0.353
OP2 - Retrieve all,Read-only,352.11,0.352
OP2 - Retrieve all,Read-only,352.7,0.353
OP2 - Retrieve all,Read-only,356.19,0.356
OP2 - Retrieve all,Read-only,355.31,0.355
OP2 - Retrieve all,Read-only,354.13,0.354
OP2 - Retrieve all,Read-only,354.41,0.354
OP2 - Retrieve all,Read-only,360.95,0.361
OP2 - Retrieve all,Read-only,355.81,0.356
OP2 - Retrieve all,Read-only,355.78,0.356
OP2 - Retrieve all,Read-only,360.27,0.36
OP2 - Retrieve all,Read-only,358.53,0.359
OP2 - Retrieve all,Read-only,353.46,0.353
OP2 - Retrieve all,Read-only,352.78,0.353
OP2 - Retrieve all,Read-only,351.32,0.351
OP2 - Retrieve all,Read-only,347.85,0.348
OP2 - Retrieve all,Read-only,351.81,0.352
OP2 - Retrieve all,Read-only,347.36,0.347
OP2 - Retrieve all,Read-only,354.53,0.355
OP2 - Retrieve all,Read-only,346.11,0.346
OP2 - Retrieve all,Read-only,343.88,0.344
OP2 - Retrieve all,Read-only,344.51,0.345
OP2 - Retrieve all,Read-only,345.54,0.346
OP2 - Retrieve all,Read-only,344.98,0.345
OP2 - Retrieve all,Read-only,348.13,0.348
OP2 - Retrieve all,Read-only,343.9,0.344
OP2 - Retrieve all,Read-only,356.86,0.357
OP2 - Retrieve all,Read-only,350.56,0.351
OP2 - Retrieve all,Read-only,353.62,0.354
OP2 - Retrieve all,Read-only,354.12,0.354
OP2 - Retrieve all,Read-only,351.51,0.352
OP2 - Retrieve all,Read-only,355.08,0.355
OP2 - Retrieve all,Read-only,355.88,0.356
OP2 - Retrieve all,Read-only,356.21,0.356
OP2 - Retrieve all,Read-only,342.33,0.342
OP2 - Retrieve all,Read-only,343.19,0.343
OP2 - Retrieve all,Read-only,344.39,0.344
OP2 - Retrieve all,Read-only,344.63,0.345
OP2 - Retrieve all,Read-only,343.13,0.343
OP2 - Retrieve all,Read-only,345.27,0.345
OP2 - Retrieve all,Read-only,350.55,0.351
OP2 - Retrieve all,Read-only,346.63,0.347
OP2 - Retrieve all,Read-only,352.8,0.353
OP2 - Retrieve all,Read-only,350.82,0.351
OP2 - Retrieve all,Read-only,347.72,0.348
OP2 - Retrieve all,Read-only,350.72,0.351
OP2 - Retrieve all,Read-only,342.26,0.342
OP2 - Retrieve all,Read-only,343.69,0.344
OP2 - Retrieve all,Read-only,344.12,0.344
OP2 - Retrieve all,Read-only,344.56,0.345
OP2 - Retrieve all,Read-only,340.79,0.341
OP2 - Retrieve all,Read-only,334.62,0.335
OP2 - Retrieve all,Read-only,346.98,0.347
OP2 - Retrieve all,Read-only,350.51,0.351
OP2 - Retrieve all,Read-only,352.22,0.352
OP2 - Retrieve all,Read-only,346.55,0.347
OP2 - Retrieve all,Read-only,349.79,0.35
OP2 - Retrieve all,Read-only,345.49,0.345
OP2 - Retrieve all,Read-only,346.23,0.346
OP2 - Retrieve all,Read-only,345.15,0.345
OP2 - Retrieve all,Read-only,342.74,0.343
OP2 - Retrieve all,Read-only,346.18,0.346
OP2 - Retrieve all,Read-only,344.33,0.344
OP2 - Retrieve all,Read-only,343.35,0.343
OP2 - Retrieve all,Read-only,341.73,0.342
OP2 - Retrieve all,Read-only,343.99,0.344
OP2 - Retrieve all,Read-only,346.19,0.346
OP2 - Retrieve all,Read-only,346.64,0.347
OP2 - Retrieve all,Read-only,344.73,0.345
OP2 - Retrieve all,Read-only,343.87,0.344
OP2 - Retrieve all,Read-only,341.32,0.341
OP2 - Retrieve all,Read-only,346.59,0.347
OP2 - Retrieve all,Read-only,345.45,0.345
OP2 - Retrieve all,Read-only,344.63,0.345
OP2 - Retrieve all,Read-only,343.38,0.343
OP2 - Retrieve all,Read-only,340.59,0.341
OP2 - Retrieve all,Read-only,342.94,0.343
OP2 - Retrieve all,Read-only,352.39,0.352
OP2 - Retrieve all,Read-only,343.23,0.343
OP2 - Retrieve all,Read-only,338.75,0.339
OP2 - Retrieve all,Read-only,341.5,0.342
